DATE,PRCP,Source.PRCP,TMAX,Source.TMAX,TMIN,Source.TMIN
5/23/1973,0.8,Measured,21.1,Measured,8.3,Measured
5/24/1973,13,Measured,23.9,Measured,6.7,Measured
5/25/1973,1.8,Measured,16.1,Measured,11.1,Measured
5/26/1973,1.3,Measured,20.6,Measured,7.2,Measured
5/27/1973,26.4,Measured,13.9,Measured,10.6,Measured
5/28/1973,0.3,Measured,17.2,Measured,8.9,Measured
5/29/1973,0,Measured,18.9,Measured,6.1,Measured
5/30/1973,0,Measured,22.2,Measured,2.2,Measured
5/31/1973,0,Measured,26.7,Measured,11.7,Measured
6/1/1973,0,Measured,27.8,Measured,12.2,Measured
6/2/1973,1,Measured,27.2,Measured,13.3,Measured
6/3/1973,4.1,Measured,26.1,Measured,17.8,Measured
6/4/1973,1,Measured,26.7,Measured,15,Measured
6/5/1973,0,Measured,25,Measured,11.7,Measured
6/6/1973,0,Measured,26.1,Measured,9.4,Measured
6/7/1973,0.3,Measured,27.2,Measured,16.7,Measured
6/8/1973,0,Measured,31.1,Measured,16.7,Measured
6/9/1973,0,Measured,30.6,Measured,12.2,Measured
6/10/1973,0,Measured,32.2,Measured,16.1,Measured
6/11/1973,2.5,Measured,32.2,Measured,18.3,Measured
6/12/1973,2.5,Measured,26.7,Measured,12.8,Measured
6/13/1973,0,Measured,27.2,Measured,8.9,Measured
6/14/1973,0,Measured,28.9,Measured,11.7,Measured
6/15/1973,1.3,Measured,28.3,Measured,15.6,Measured
6/16/1973,4.3,Measured,28.9,Measured,17.8,Measured
6/17/1973,0,Measured,27.2,Measured,12.2,Measured
6/18/1973,0.5,Measured,25.6,Measured,10.6,Measured
6/19/1973,0.5,Measured,26.7,Measured,16.1,Measured
6/20/1973,0,Measured,23.9,Measured,13.3,Measured
6/21/1973,0,Measured,22.8,Measured,12.8,Measured
6/22/1973,0,Measured,23.9,Measured,11.7,Measured
6/23/1973,2.3,Measured,26.1,Measured,12.2,Measured
6/24/1973,0,Measured,27.8,Measured,8.9,Measured
6/25/1973,0,Measured,26.7,Measured,10.6,Measured
6/26/1973,0.3,Measured,28.9,Measured,13.9,Measured
6/27/1973,0,Measured,26.7,Measured,13.3,Measured
6/28/1973,0,Measured,18.3,Measured,11.7,Measured
6/29/1973,0,Measured,19.4,Measured,10,Measured
6/30/1973,0,Measured,26.1,Measured,11.7,Measured
7/1/1973,0,Measured,30.6,Measured,11.7,Measured
7/2/1973,0,Measured,31.7,Measured,21.7,Measured
7/3/1973,2,Measured,29.4,Measured,17.8,Measured
7/4/1973,0,Measured,29.4,Measured,15,Measured
7/5/1973,0,Measured,28.3,Measured,11.1,Measured
7/6/1973,0,Measured,32.2,Measured,16.7,Measured
7/7/1973,0,Measured,33.9,Measured,19.4,Measured
7/8/1973,0,Measured,35,Measured,21.1,Measured
7/9/1973,49,Measured,28.9,Measured,17.2,Measured
7/10/1973,0,Measured,30,Measured,15.6,Measured
7/11/1973,0,Measured,26.1,Measured,11.7,Measured
7/12/1973,0,Measured,33.3,Measured,15.6,Measured
7/13/1973,0,Measured,31.7,Measured,17.2,Measured
7/14/1973,0,Measured,25,Measured,13.9,Measured
7/15/1973,0,Measured,25,Measured,11.1,Measured
7/16/1973,0,Measured,26.7,Measured,8.9,Measured
7/17/1973,0,Measured,28.9,Measured,12.2,Measured
7/18/1973,0,Measured,30,Measured,13.3,Measured
7/19/1973,0,Measured,31.7,Measured,18.3,Measured
7/20/1973,0.5,Measured,22.2,Measured,17.8,Measured
7/21/1973,0.3,Measured,21.1,Measured,16.1,Measured
7/22/1973,8.9,Measured,26.1,Measured,15,Measured
7/23/1973,0,Measured,26.7,Measured,20,Measured
7/24/1973,1.3,Measured,29.4,Measured,20,Measured
7/25/1973,0,Measured,30,Measured,20,Measured
7/26/1973,0,Measured,25.6,Measured,18.3,Measured
7/27/1973,0,Measured,27.2,Measured,17.2,Measured
7/28/1973,0,Measured,24.4,Measured,12.8,Measured
7/29/1973,6.1,Measured,27.8,Measured,10.6,Measured
7/30/1973,0,Measured,29.4,Measured,16.7,Measured
7/31/1973,0,Measured,21.1,Measured,12.2,Measured
8/1/1973,0,Measured,22.2,Measured,11.7,Measured
8/2/1973,0,Measured,26.1,Measured,9.4,Measured
8/3/1973,0,Measured,27.8,Measured,9.4,Measured
8/4/1973,0,Measured,26.7,Measured,11.7,Measured
8/5/1973,0,Measured,32.2,Measured,18.9,Measured
8/6/1973,0,Measured,28.9,Measured,18.9,Measured
8/7/1973,1.8,Measured,32.8,Measured,18.9,Measured
8/8/1973,10.2,Measured,28.9,Measured,20.6,Measured
8/9/1973,17.3,Measured,28.9,Measured,17.2,Measured
8/10/1973,0,Measured,27.8,Measured,15,Measured
8/11/1973,0,Measured,27.2,Measured,12.8,Measured
8/12/1973,0,Measured,28.3,Measured,10,Measured
8/13/1973,5.6,Measured,27.2,Measured,15,Measured
8/14/1973,0,Measured,22.8,Measured,10.6,Measured
8/15/1973,0,Measured,26.1,Measured,8.3,Measured
8/16/1973,0,Measured,28.9,Measured,14.4,Measured
8/17/1973,0,Measured,28.9,Measured,16.7,Measured
8/18/1973,5.1,Measured,30.6,Measured,15.6,Measured
8/19/1973,0.5,Measured,26.7,Measured,19.4,Measured
8/20/1973,0,Measured,25.6,Measured,11.7,Measured
8/21/1973,0,Measured,21.7,Measured,8.9,Measured
8/22/1973,6.9,Measured,21.7,Measured,8.3,Measured
8/23/1973,17,Measured,16.7,Measured,13.9,Measured
8/24/1973,0,Measured,21.1,Measured,13.9,Measured
8/25/1973,0,Measured,28.9,Measured,17.2,Measured
8/26/1973,0,Measured,33.9,Measured,20.6,Measured
8/27/1973,0,Measured,34.4,Measured,20.6,Measured
8/28/1973,0,Measured,33.3,Measured,21.1,Measured
8/29/1973,0,Measured,33.3,Measured,20.6,Measured
8/30/1973,0,Measured,28.9,Measured,19.4,Measured
8/31/1973,0,Measured,31.1,Measured,18.9,Measured
9/1/1973,0,Measured,32.2,Measured,20.6,Measured
9/2/1973,7.1,Measured,30.6,Measured,19.4,Measured
9/3/1973,4.8,Measured,28.9,Measured,19.4,Measured
9/4/1973,4.3,Measured,27.2,Measured,18.3,Measured
9/5/1973,0,Measured,24.4,Measured,12.2,Measured
9/6/1973,0,Measured,22.8,Measured,8.3,Measured
9/7/1973,0,Measured,22.8,Measured,6.7,Measured
9/8/1973,0.3,Measured,19.4,Measured,11.1,Measured
9/9/1973,10.9,Measured,22.2,Measured,10.6,Measured
9/10/1973,0,Measured,21.1,Measured,8.9,Measured
9/11/1973,0,Measured,21.1,Measured,8.3,Measured
9/12/1973,0,Measured,22.8,Measured,3.3,Measured
9/13/1973,0,Measured,20,Measured,11.1,Measured
9/14/1973,0,Measured,24.4,Measured,8.3,Measured
9/15/1973,0.8,Measured,14.4,Measured,6.1,Measured
9/16/1973,0,Measured,16.7,Measured,5,Measured
9/17/1973,19.8,Measured,11.7,Measured,4.4,Measured
9/18/1973,0,Measured,19.4,Measured,2.2,Measured
9/19/1973,0,Measured,18.3,Measured,7.8,Measured
9/20/1973,0,Measured,16.1,Measured,1.7,Measured
9/21/1973,5.6,Measured,21.1,Measured,5.6,Measured
9/22/1973,0.5,Measured,23.3,Measured,10.6,Measured
9/23/1973,0,Measured,18.3,Measured,4.4,Measured
9/24/1973,7.4,Measured,24.4,Measured,5.6,Measured
9/25/1973,14.5,Measured,25.6,Measured,15.6,Measured
9/26/1973,1.8,Measured,28.3,Measured,17.2,Measured
9/27/1973,2.3,Measured,20.6,Measured,14.4,Measured
9/28/1973,4.3,Measured,17.8,Measured,13.3,Measured
9/29/1973,3.8,Measured,16.7,Measured,11.7,Measured
9/30/1973,3,Measured,18.3,Measured,11.1,Measured
10/1/1973,14,Measured,18.9,Measured,11.7,Measured
10/2/1973,0,Measured,17.8,Measured,10,Measured
10/3/1973,5.6,Measured,21.7,Measured,10,Measured
10/4/1973,5.1,Measured,18.3,Measured,5,Measured
10/5/1973,0,Measured,20,Measured,1.7,Measured
10/6/1973,2.3,Measured,16.7,Measured,3.3,Measured
10/7/1973,1.5,Measured,18.3,Measured,10,Measured
10/8/1973,0,Measured,26.7,Measured,11.1,Measured
10/9/1973,0,Measured,25,Measured,17.8,Measured
10/10/1973,8.4,Measured,26.1,Measured,16.7,Measured
10/11/1973,1.5,Measured,26.7,Measured,16.1,Measured
10/12/1973,1.5,Measured,19.4,Measured,11.7,Measured
10/13/1973,0,Measured,21.1,Measured,8.3,Measured
10/14/1973,0,Measured,23.9,Measured,5,Measured
10/15/1973,0,Measured,18.3,Measured,7.2,Measured
10/16/1973,0,Measured,13.3,Measured,2.8,Measured
10/17/1973,0,Measured,10,Measured,-2.2,Measured
10/18/1973,0,Measured,13.9,Measured,2.2,Measured
10/19/1973,0,Measured,21.1,Measured,4.4,Measured
10/20/1973,0,Measured,16.1,Measured,0.6,Measured
10/21/1973,0,Measured,19.4,Measured,1.1,Measured
10/22/1973,0,Measured,22.2,Measured,2.2,Measured
10/23/1973,0,Measured,24.4,Measured,5.6,Measured
10/24/1973,0,Measured,25.6,Measured,8.3,Measured
10/25/1973,0,Measured,18.3,Measured,7.2,Measured
10/26/1973,0,Measured,17.2,Measured,0.6,Measured
10/27/1973,12.4,Measured,11.1,Measured,4.4,Measured
10/28/1973,1.5,Measured,7.2,Measured,3.3,Measured
10/29/1973,2.3,Measured,10,Measured,1.1,Measured
10/30/1973,0,Measured,15,Measured,-1.1,Measured
10/31/1973,2.3,Measured,7.8,Measured,3.9,Measured
11/1/1973,0.5,Measured,8.3,Measured,1.1,Measured
11/2/1973,0.5,Measured,10.6,Measured,-1.1,Measured
11/3/1973,0,Measured,6.7,Measured,-3.3,Measured
11/4/1973,0,Measured,3.3,Measured,-5.6,Measured
11/5/1973,0,Measured,0.6,Measured,-7.8,Measured
11/6/1973,0,Measured,3.9,Measured,-8.9,Measured
11/7/1973,0,Measured,5,Measured,-1.1,Measured
11/8/1973,0,Measured,3.3,Measured,-6.7,Measured
11/9/1973,0,Measured,0.6,Measured,-8.9,Measured
11/10/1973,0,Measured,3.3,Measured,-10.6,Measured
11/11/1973,0,Measured,5.6,Measured,-1.1,Measured
11/12/1973,0,Measured,13.9,Measured,-0.6,Measured
11/13/1973,0,Measured,12.8,Measured,0.6,Measured
11/14/1973,2.5,Measured,17.8,Measured,-3.3,Measured
11/15/1973,9.9,Measured,6.1,Measured,-2.8,Measured
11/16/1973,0,Measured,4.4,Measured,-6.1,Measured
11/17/1973,0,Measured,10,Measured,-5,Measured
11/18/1973,0,Measured,15.6,Measured,0.6,Measured
11/19/1973,0,Measured,9.4,Measured,2.2,Measured
11/20/1973,10.4,Measured,11.1,Measured,3.3,Measured
11/21/1973,1,Measured,15,Measured,2.8,Measured
11/22/1973,0,Measured,11.1,Measured,-2.8,Measured
11/23/1973,0,Measured,10.6,Measured,-5.6,Measured
11/24/1973,8.1,Measured,8.3,Measured,2.8,Measured
11/25/1973,0,Measured,5,Measured,0.6,Measured
11/26/1973,0.3,Measured,7.8,Measured,-1.1,Measured
11/27/1973,4.3,Measured,8.3,Measured,1.7,Measured
11/28/1973,0,Measured,3.3,Measured,-3.3,Measured
11/29/1973,0,Measured,6.7,Measured,-5.6,Measured
11/30/1973,0,Measured,5,Measured,-6.1,Measured
12/1/1973,0,Measured,5,Measured,-6.7,Measured
12/2/1973,0,Measured,15,Measured,0,Measured
12/3/1973,0,Measured,11.1,Measured,1.7,Measured
12/4/1973,24.6,Measured,3.9,Measured,1.1,Measured
12/5/1973,2.5,Measured,1.7,Measured,-5,Measured
12/6/1973,0.5,Measured,-1.1,Measured,-5.6,Measured
12/7/1973,0,Measured,-0.6,Measured,-12.2,Measured
12/8/1973,0,Measured,-0.6,Measured,-5.6,Measured
12/9/1973,0.8,Measured,1.1,Measured,-7.8,Measured
12/10/1973,0,Measured,-7.2,Measured,-15,Measured
12/11/1973,0,Measured,-5,Measured,-15,Measured
12/12/1973,0,Measured,0,Measured,-11.7,Measured
12/13/1973,0.8,Measured,-1.7,Measured,-13.3,Measured
12/14/1973,0.8,Measured,-4.4,Measured,-14.4,Measured
12/15/1973,1.8,Measured,-5,Measured,-12.2,Measured
12/16/1973,0,Measured,-6.7,Measured,-18.9,Measured
12/17/1973,0,Measured,-5,Measured,-20,Measured
12/18/1973,0.5,Measured,-5.6,Measured,-9.4,Measured
12/19/1973,0.5,Measured,-3.3,Measured,-10.6,Measured
12/20/1973,0,Measured,-8.3,Measured,-18.3,Measured
12/21/1973,0,Measured,-5.6,Measured,-21.1,Measured
12/22/1973,0,Measured,-4.4,Measured,-13.9,Measured
12/23/1973,0,Measured,-0.6,Measured,-12.2,Measured
12/24/1973,4.3,Measured,1.7,Measured,-1.1,Measured
12/25/1973,7.4,Measured,3.9,Measured,1.1,Measured
12/26/1973,3,Measured,1.7,Measured,0.6,Measured
12/27/1973,2,Measured,1.1,Measured,-5,Measured
12/28/1973,0.8,Measured,1.7,Measured,-5.6,Measured
12/29/1973,0,Measured,0,Measured,-15.6,Measured
12/30/1973,0,Measured,-15,Measured,-21.1,Measured
12/31/1973,0,Measured,-15,Measured,-23.9,Measured
1/1/1974,0,Measured,-18.3,Measured,-25.6,Measured
1/2/1974,0.5,Measured,-12.8,Measured,-22.2,Measured
1/3/1974,0,Measured,-8.3,Measured,-16.7,Measured
1/4/1974,0,Measured,-7.2,Measured,-20.6,Measured
1/5/1974,0,Measured,-7.2,Measured,-18.3,Measured
1/6/1974,1,Measured,-8.9,Measured,-16.7,Measured
1/7/1974,0,Measured,-14.4,Measured,-22.8,Measured
1/8/1974,2,Measured,-12.2,Measured,-23.9,Measured
1/9/1974,0.3,Measured,-14.4,Measured,-22.2,Measured
1/10/1974,1.5,Measured,-11.7,Measured,-16.7,Measured
1/11/1974,0.5,Measured,-10.6,Measured,-22.8,Measured
1/12/1974,0,Measured,-17.2,Measured,-28.3,Measured
1/13/1974,0,Measured,-7.8,Measured,-19.4,Measured
1/14/1974,0,Measured,1.7,Measured,-8.3,Measured
1/15/1974,0,Measured,3.3,Measured,-5,Measured
1/16/1974,0,Measured,10,Measured,-2.2,Measured
1/17/1974,0,Measured,1.1,Measured,-3.3,Measured
1/18/1974,1,Measured,3.3,Measured,0.6,Measured
1/19/1974,0.5,Measured,1.1,Measured,-0.6,Measured
1/20/1974,19.1,Measured,1.7,Measured,0.6,Measured
1/21/1974,0,Measured,2.8,Measured,1.1,Measured
1/22/1974,4.1,Measured,1.1,Measured,-1.7,Measured
1/23/1974,0,Measured,0,Measured,-7.2,Measured
1/24/1974,0,Measured,2.2,Measured,-7.8,Measured
1/25/1974,0,Measured,6.1,Measured,-2.2,Measured
1/26/1974,29.2,Measured,2.8,Measured,-3.9,Measured
1/27/1974,2.5,Measured,1.7,Measured,-5.6,Measured
1/28/1974,0,Measured,-2.8,Measured,-6.1,Measured
1/29/1974,0,Measured,2.8,Measured,-2.8,Measured
1/30/1974,0,Measured,8.3,Measured,-0.6,Measured
1/31/1974,0,Measured,4.4,Measured,-11.7,Measured
2/1/1974,5.6,Measured,-10,Measured,-13.9,Measured
2/2/1974,0.3,Measured,-5,Measured,-10,Measured
2/3/1974,0.3,Measured,-5,Measured,-17.8,Measured
2/4/1974,0,Measured,-9.4,Measured,-18.3,Measured
2/5/1974,8.6,Measured,-4.4,Measured,-10.6,Measured
2/6/1974,1.8,Measured,-6.7,Measured,-16.7,Measured
2/7/1974,0,Measured,-6.7,Measured,-24.4,Measured
2/8/1974,0,Measured,-7.8,Measured,-26.7,Measured
2/9/1974,0,Measured,-6.1,Measured,-26.1,Measured
2/10/1974,1.5,Measured,-1.1,Measured,-14.4,Measured
2/11/1974,0,Measured,1.1,Measured,-19.4,Measured
2/12/1974,0,Measured,6.1,Measured,-9.4,Measured
2/13/1974,0,Measured,-2.2,Measured,-10.6,Measured
2/14/1974,0,Measured,-8.3,Measured,-15,Measured
2/15/1974,0.3,Measured,-4.4,Measured,-17.2,Measured
2/16/1974,0,Measured,3.3,Measured,-7.2,Measured
2/17/1974,0,Measured,2.2,Measured,-12.8,Measured
2/18/1974,0,Measured,7.2,Measured,-1.7,Measured
2/19/1974,0,Measured,3.3,Measured,-6.7,Measured
2/20/1974,1.3,Measured,6.1,Measured,-7.2,Measured
2/21/1974,3.6,Measured,3.3,Measured,1.1,Measured
2/22/1974,6.6,Measured,1.1,Measured,-12.8,Measured
2/23/1974,0,Measured,-8.9,Measured,-17.2,Measured
2/24/1974,0,Measured,-7.2,Measured,-18.9,Measured
2/25/1974,0,Measured,-2.8,Measured,-16.7,Measured
2/26/1974,0,Measured,2.8,Measured,-16.7,Measured
2/27/1974,0,Measured,5.6,Measured,-5,Measured
2/28/1974,0,Measured,5.6,Measured,-3.9,Measured
3/1/1974,0,Measured,2.8,Measured,-6.7,Measured
3/2/1974,0,Measured,11.1,Measured,0,Measured
3/3/1974,0,Measured,19.4,Measured,1.1,Measured
3/4/1974,11.7,Measured,3.3,Measured,0.6,Measured
3/5/1974,0,Measured,12.2,Measured,-0.6,Measured
3/6/1974,0,Measured,17.2,Measured,0,Measured
3/7/1974,0,Measured,11.1,Measured,-1.7,Measured
3/8/1974,7.1,Measured,5,Measured,1.1,Measured
3/9/1974,11.4,Measured,8.9,Measured,-2.2,Measured
3/10/1974,0,Measured,6.1,Measured,-3.9,Measured
3/11/1974,1.5,Measured,6.7,Measured,-3.9,Measured
3/12/1974,0,Measured,7.2,Measured,-3.3,Measured
3/13/1974,0,Measured,3.3,Measured,-6.1,Measured
3/14/1974,0,Measured,6.1,Measured,-7.2,Measured
3/15/1974,7.9,Measured,7.2,Measured,-1.7,Measured
3/16/1974,0.8,Measured,2.8,Measured,-2.8,Measured
3/17/1974,0,Measured,1.1,Measured,-3.9,Measured
3/18/1974,1.8,Measured,8.3,Measured,-1.1,Measured
3/19/1974,0,Measured,3.9,Measured,-5,Measured
3/20/1974,2,Measured,0,Measured,-7.2,Measured
3/21/1974,0.3,Measured,2.2,Measured,-9.4,Measured
3/22/1974,1.5,Measured,1.7,Measured,-8.9,Measured
3/23/1974,0.5,Measured,-6.1,Measured,-14.4,Measured
3/24/1974,0.5,Measured,-9.4,Measured,-20,Measured
3/25/1974,0.5,Measured,7.2,Measured,-11.7,Measured
3/26/1974,0,Measured,5,Measured,-2.2,Measured
3/27/1974,0,Measured,2.2,Measured,-3.3,Measured
3/28/1974,15.7,Measured,1.1,Measured,0,Measured
3/29/1974,17.5,Measured,3.3,Measured,0,Measured
3/30/1974,6.4,Measured,5,Measured,0.6,Measured
3/31/1974,0,Measured,8.9,Measured,-2.8,Measured
4/1/1974,0,Measured,11.1,Measured,1.1,Measured
4/2/1974,0,Measured,21.7,Measured,-1.1,Measured
4/3/1974,24.9,Measured,12.2,Measured,1.7,Measured
4/4/1974,4.6,Measured,3.3,Measured,0.6,Measured
4/5/1974,0,Measured,10.6,Measured,-2.8,Measured
4/6/1974,0.3,Measured,15.6,Measured,-5.6,Measured
4/7/1974,0,Measured,9.4,Measured,-3.9,Measured
4/8/1974,0,Measured,5,Measured,-5.6,Measured
4/9/1974,0,Measured,5.6,Measured,-1.7,Measured
4/10/1974,0,Measured,16.7,Measured,-4.4,Measured
4/11/1974,4.3,Measured,13.3,Measured,8.9,Measured
4/12/1974,7.1,Measured,20.6,Measured,10,Measured
4/13/1974,18,Measured,18.9,Measured,7.8,Measured
4/14/1974,24.6,Measured,11.7,Measured,1.1,Measured
4/15/1974,0,Measured,13.3,Measured,-0.6,Measured
4/16/1974,0,Measured,17.8,Measured,-2.2,Measured
4/17/1974,0,Measured,19.4,Measured,0.6,Measured
4/18/1974,7.9,Measured,12.8,Measured,-1.7,Measured
4/19/1974,0,Measured,14.4,Measured,-3.3,Measured
4/20/1974,0,Measured,26.1,Measured,3.9,Measured
4/21/1974,3.8,Measured,23.3,Measured,10,Measured
4/22/1974,0,Measured,10.6,Measured,3.9,Measured
4/23/1974,0,Measured,11.7,Measured,-1.1,Measured
4/24/1974,0,Measured,16.1,Measured,-3.9,Measured
4/25/1974,0,Measured,20.6,Measured,7.2,Measured
4/26/1974,0,Measured,27.2,Measured,3.3,Measured
4/27/1974,0,Measured,28.9,Measured,12.2,Measured
4/28/1974,10.7,Measured,26.7,Measured,15.6,Measured
4/29/1974,1.5,Measured,21.7,Measured,13.9,Measured
4/30/1974,0,Measured,19.4,Measured,6.1,Measured
5/1/1974,0,Measured,19.4,Measured,2.2,Measured
5/2/1974,0.5,Measured,21.1,Measured,6.1,Measured
5/3/1974,0.8,Measured,17.2,Measured,6.1,Measured
5/4/1974,0,Measured,18.3,Measured,3.3,Measured
5/5/1974,1.5,Measured,18.9,Measured,2.2,Measured
5/6/1974,0,Measured,13.9,Measured,-1.1,Measured
5/7/1974,11.7,Measured,12.8,Measured,-3.3,Measured
5/8/1974,7.4,Measured,7.8,Measured,0.6,Measured
5/9/1974,0,Measured,10.6,Measured,-0.6,Measured
5/10/1974,7.9,Measured,13.9,Measured,0.6,Measured
5/11/1974,3.8,Measured,19.4,Measured,8.3,Measured
5/12/1974,0,Measured,11.7,Measured,3.9,Measured
5/13/1974,15.2,Measured,6.7,Measured,-0.6,Measured
5/14/1974,0.5,Measured,18.3,Measured,5.6,Measured
5/15/1974,0,Measured,16.1,Measured,7.8,Measured
5/16/1974,36.3,Measured,12.8,Measured,9.4,Measured
5/17/1974,0,Measured,20.6,Measured,10,Measured
5/18/1974,4.6,Measured,12.8,Measured,8.9,Measured
5/19/1974,0,Measured,20.6,Measured,8.9,Measured
5/20/1974,0,Measured,23.9,Measured,11.1,Measured
5/21/1974,52.6,Measured,31.1,Measured,16.1,Measured
5/22/1974,3,Measured,26.7,Measured,14.4,Measured
5/23/1974,0,Measured,20,Measured,10,Measured
5/24/1974,0,Measured,15,Measured,8.9,Measured
5/25/1974,0,Measured,19.4,Measured,5,Measured
5/26/1974,0,Measured,21.1,Measured,4.4,Measured
5/27/1974,0,Measured,21.1,Measured,6.7,Measured
5/28/1974,0.8,Measured,20.6,Measured,14.4,Measured
5/29/1974,0,Measured,25,Measured,15,Measured
5/30/1974,0,Measured,19.4,Measured,10.6,Measured
5/31/1974,0,Measured,21.1,Measured,8.9,Measured
6/1/1974,0,Measured,25,Measured,5.6,Measured
6/2/1974,2.3,Measured,22.8,Measured,9.4,Measured
6/3/1974,0,Measured,27.8,Measured,8.3,Measured
6/4/1974,0,Measured,28.9,Measured,17.8,Measured
6/5/1974,2,Measured,27.2,Measured,16.7,Measured
6/6/1974,2.3,Measured,27.8,Measured,17.8,Measured
6/7/1974,5.3,Measured,23.9,Measured,13.3,Measured
6/8/1974,0,Measured,24.4,Measured,10,Measured
6/9/1974,62.5,Measured,27.2,Measured,13.3,Measured
6/10/1974,1.3,Measured,17.8,Measured,8.9,Measured
6/11/1974,0,Measured,21.7,Measured,7.2,Measured
6/12/1974,0,Measured,22.8,Measured,7.2,Measured
6/13/1974,0.8,Measured,23.9,Measured,11.1,Measured
6/14/1974,8.1,Measured,26.7,Measured,10,Measured
6/15/1974,0.5,Measured,19.4,Measured,10,Measured
6/16/1974,0,Measured,16.1,Measured,9.4,Measured
6/17/1974,0.3,Measured,18.3,Measured,9.4,Measured
6/18/1974,4.6,Measured,27.2,Measured,6.7,Measured
6/19/1974,0,Measured,27.2,Measured,15.6,Measured
6/20/1974,1,Measured,31.7,Measured,13.3,Measured
6/21/1974,7.1,Measured,28.9,Measured,17.8,Measured
6/22/1974,0,Measured,21.1,Measured,8.3,Measured
6/23/1974,0,Measured,19.4,Measured,6.1,Measured
6/24/1974,0,Measured,21.7,Measured,7.2,Measured
6/25/1974,0,Measured,24.4,Measured,6.1,Measured
6/26/1974,0,Measured,27.2,Measured,7.2,Measured
6/27/1974,0,Measured,28.3,Measured,8.9,Measured
6/28/1974,0,Measured,28.3,Measured,11.1,Measured
6/29/1974,0,Measured,29.4,Measured,13.9,Measured
6/30/1974,0,Measured,28.9,Measured,13.9,Measured
7/1/1974,4.1,Measured,32.2,Measured,10,Measured
7/2/1974,0,Measured,33.9,Measured,18.9,Measured
7/3/1974,0,Measured,33.3,Measured,22.2,Measured
7/4/1974,20.8,Measured,25,Measured,12.8,Measured
7/5/1974,0,Measured,27.8,Measured,10,Measured
7/6/1974,0,Measured,29.4,Measured,14.4,Measured
7/7/1974,0,Measured,32.8,Measured,13.9,Measured
7/8/1974,0,Measured,35,Measured,17.2,Measured
7/9/1974,4.1,Measured,35.6,Measured,21.1,Measured
7/10/1974,8.6,Measured,27.2,Measured,19.4,Measured
7/11/1974,0,Measured,25.6,Measured,16.1,Measured
7/12/1974,0,Measured,28.9,Measured,15,Measured
7/13/1974,0,Measured,36.1,Measured,21.1,Measured
7/14/1974,0,Measured,33.3,Measured,18.9,Measured
7/15/1974,0,Measured,29.4,Measured,14.4,Measured
7/16/1974,0,Measured,29.4,Measured,12.8,Measured
7/17/1974,0,Measured,31.7,Measured,18.3,Measured
7/18/1974,0,Measured,32.2,Measured,21.1,Measured
7/19/1974,0.8,Measured,35.6,Measured,17.8,Measured
7/20/1974,0,Measured,27.8,Measured,11.7,Measured
7/21/1974,0,Measured,28.9,Measured,8.9,Measured
7/22/1974,4.1,Measured,24.4,Measured,13.3,Measured
7/23/1974,0,Measured,27.8,Measured,10,Measured
7/24/1974,0,Measured,26.7,Measured,15.6,Measured
7/25/1974,25.9,Measured,23.9,Measured,16.7,Measured
7/26/1974,0,Measured,30.6,Measured,14.4,Measured
7/27/1974,0,Measured,27.2,Measured,12.2,Measured
7/28/1974,0,Measured,30,Measured,13.3,Measured
7/29/1974,0,Measured,24.4,Measured,12.8,Measured
7/30/1974,0,Measured,24.4,Measured,12.2,Measured
7/31/1974,0,Measured,26.1,Measured,8.9,Measured
