"","DATE","PRCP","Source.PRCP","TMAX","Source.TMAX","TMIN","Source.TMIN"
"7573",1983-02-23,0,"Measured",4.4,"Measured",-3.9,"Measured"
"7574",1983-02-24,0,"Measured",3.3,"Measured",-2.8,"Measured"
"7575",1983-02-25,0,"Measured",-2.2,"Measured",-8.9,"Measured"
"7576",1983-02-26,0,"Measured",2.8,"Measured",-10.6,"Measured"
"7577",1983-02-27,0,"Measured",5.6,"Measured",-8.9,"Measured"
"7578",1983-02-28,0,"Measured",10,"Measured",-1.1,"Measured"
"7579",1983-03-01,0,"Measured",8.9,"Measured",-1.1,"Measured"
"7580",1983-03-02,0,"Measured",8.3,"Measured",-0.6,"Measured"
"7581",1983-03-03,0,"Measured",17.8,"Measured",0.6,"Measured"
"7582",1983-03-04,0,"Measured",18.3,"Measured",3.9,"Measured"
"7583",1983-03-05,0,"Measured",17.2,"Measured",-2.8,"Measured"
"7584",1983-03-06,6.4,"Measured",17.8,"Measured",0,"Measured"
"7585",1983-03-07,11.4,"Measured",12.2,"Measured",7.2,"Measured"
"7586",1983-03-08,1.8,"Measured",9.4,"Measured",-1.7,"Measured"
"7587",1983-03-09,3,"Measured",-1.7,"Measured",-5,"Measured"
"7588",1983-03-10,0,"Measured",-3.3,"Measured",-7.8,"Measured"
"7589",1983-03-11,0,"Measured",1.7,"Measured",-5,"Measured"
"7590",1983-03-12,0,"Measured",6.1,"Measured",-10,"Measured"
"7591",1983-03-13,0,"Measured",6.7,"Measured",-3.3,"Measured"
"7592",1983-03-14,0,"Measured",6.7,"Measured",1.1,"Measured"
"7593",1983-03-15,2.3,"Measured",5,"Measured",-1.7,"Measured"
"7594",1983-03-16,3,"Measured",5,"Measured",-1.1,"Measured"
"7595",1983-03-17,0,"Measured",6.7,"Measured",-0.6,"Measured"
"7596",1983-03-18,4.6,"Measured",5.6,"Measured",-0.6,"Measured"
"7597",1983-03-19,14,"Measured",1.1,"Measured",-2.8,"Measured"
"7598",1983-03-20,2.8,"Measured",0.6,"Measured",-6.1,"Measured"
"7599",1983-03-21,0,"Measured",0,"Measured",-7.8,"Measured"
"7600",1983-03-22,0,"Measured",-2.8,"Measured",-12.8,"Measured"
"7601",1983-03-23,0,"Measured",0,"Measured",-13.9,"Measured"
"7602",1983-03-24,0,"Measured",-0.6,"Measured",-14.4,"Measured"
"7603",1983-03-25,0,"Measured",-0.6,"Measured",-13.3,"Measured"
"7604",1983-03-26,0,"Measured",1.1,"Measured",-4.4,"Measured"
"7605",1983-03-27,8.4,"Measured",0.6,"Measured",-1.7,"Measured"
"7606",1983-03-28,0,"Measured",3.9,"Measured",-1.7,"Measured"
"7607",1983-03-29,0,"Measured",5,"Measured",-8.9,"Measured"
"7608",1983-03-30,0.3,"Measured",1.7,"Measured",-3.3,"Measured"
"7609",1983-03-31,3,"Measured",3.3,"Measured",0.6,"Measured"
"7610",1983-04-01,1,"Measured",7.2,"Measured",1.1,"Measured"
"7611",1983-04-02,19.3,"Measured",5.6,"Measured",-0.6,"Measured"
"7612",1983-04-03,2.5,"Measured",3.3,"Measured",-0.6,"Measured"
"7613",1983-04-04,0,"Measured",5,"Measured",3.9,"Measured"
"7614",1983-04-05,0,"Measured",4.4,"Measured",0,"Measured"
"7615",1983-04-06,2,"Measured",4.4,"Measured",0.6,"Measured"
"7616",1983-04-07,0,"Measured",4.4,"Measured",1.1,"Measured"
"7617",1983-04-08,0,"Measured",8.9,"Measured",-2.2,"Measured"
"7618",1983-04-09,8.4,"Measured",8.3,"Measured",0.6,"Measured"
"7619",1983-04-10,2.5,"Measured",9.4,"Measured",0.6,"Measured"
"7620",1983-04-11,0.8,"Measured",3.9,"Measured",0.6,"Measured"
"7621",1983-04-12,0,"Measured",8.9,"Measured",1.7,"Measured"
"7622",1983-04-13,11.7,"Measured",17.2,"Measured",4.4,"Measured"
"7623",1983-04-14,1.8,"Measured",15,"Measured",0.6,"Measured"
"7624",1983-04-15,0,"Measured",3.9,"Measured",-3.3,"Measured"
"7625",1983-04-16,1,"Measured",3.9,"Measured",-3.9,"Measured"
"7626",1983-04-17,0,"Measured",1.7,"Measured",-7.2,"Measured"
"7627",1983-04-18,0,"Measured",3.3,"Measured",-6.1,"Measured"
"7628",1983-04-19,0,"Measured",7.2,"Measured",-6.1,"Measured"
"7629",1983-04-20,0,"Measured",12.2,"Measured",-1.7,"Measured"
"7630",1983-04-21,0,"Measured",16.1,"Measured",-1.1,"Measured"
"7631",1983-04-22,0,"Measured",17.8,"Measured",1.7,"Measured"
"7632",1983-04-23,0,"Measured",17.2,"Measured",4.4,"Measured"
"7633",1983-04-24,0,"Measured",17.8,"Measured",-1.7,"Measured"
"7634",1983-04-25,0,"Measured",21.7,"Measured",2.8,"Measured"
"7635",1983-04-26,0,"Measured",25,"Measured",6.1,"Measured"
"7636",1983-04-27,0,"Measured",24.4,"Measured",10,"Measured"
"7637",1983-04-28,0,"Measured",18.3,"Measured",9.4,"Measured"
"7638",1983-04-29,0,"Measured",16.1,"Measured",7.8,"Measured"
"7639",1983-04-30,0,"Measured",15.6,"Measured",5,"Measured"
"7640",1983-05-01,0,"Measured",13.9,"Measured",8.3,"Measured"
"7641",1983-05-02,12.7,"Measured",11.7,"Measured",6.7,"Measured"
"7642",1983-05-03,0,"Measured",15,"Measured",5,"Measured"
"7643",1983-05-04,0,"Measured",15,"Measured",5,"Measured"
"7644",1983-05-05,0.8,"Measured",13.3,"Measured",0,"Measured"
"7645",1983-05-06,5.1,"Measured",18.9,"Measured",6.7,"Measured"
"7646",1983-05-07,10.9,"Measured",18.3,"Measured",6.1,"Measured"
"7647",1983-05-08,0,"Measured",16.7,"Measured",-0.6,"Measured"
"7648",1983-05-09,0,"Measured",13.9,"Measured",-1.7,"Measured"
"7649",1983-05-10,0,"Measured",19.4,"Measured",-1.7,"Measured"
"7650",1983-05-11,0,"Measured",22.2,"Measured",3.3,"Measured"
"7651",1983-05-12,0,"Measured",22.2,"Measured",9.4,"Measured"
"7652",1983-05-13,1.8,"Measured",21.1,"Measured",13.3,"Measured"
"7653",1983-05-14,0.8,"Measured",20,"Measured",8.3,"Measured"
"7654",1983-05-15,0,"Measured",17.2,"Measured",1.1,"Measured"
"7655",1983-05-16,0,"Measured",13.9,"Measured",1.1,"Measured"
"7656",1983-05-17,0,"Measured",15.6,"Measured",0.6,"Measured"
"7657",1983-05-18,0,"Measured",16.7,"Measured",2.2,"Measured"
"7658",1983-05-19,10.9,"Measured",18.3,"Measured",7.2,"Measured"
"7659",1983-05-20,0.5,"Measured",19.4,"Measured",10,"Measured"
"7660",1983-05-21,0.8,"Measured",21.1,"Measured",10.6,"Measured"
"7661",1983-05-22,24.9,"Measured",21.1,"Measured",12.8,"Measured"
"7662",1983-05-23,4.3,"Measured",20,"Measured",7.8,"Measured"
"7663",1983-05-24,0,"Measured",23.3,"Measured",7.2,"Measured"
"7664",1983-05-25,4.3,"Measured",22.2,"Measured",8.3,"Measured"
"7665",1983-05-26,0,"Measured",17.2,"Measured",1.7,"Measured"
"7666",1983-05-27,0.8,"Measured",17.2,"Measured",7.2,"Measured"
"7667",1983-05-28,6.9,"Measured",20.6,"Measured",9.4,"Measured"
"7668",1983-05-29,6.4,"Measured",20,"Measured",6.7,"Measured"
"7669",1983-05-30,5.1,"Measured",11.1,"Measured",5.6,"Measured"
"7670",1983-05-31,2.8,"Measured",15,"Measured",7.2,"Measured"
"7671",1983-06-01,0,"Measured",20.6,"Measured",5.6,"Measured"
"7672",1983-06-02,0,"Measured",20.6,"Measured",10,"Measured"
"7673",1983-06-03,0.8,"Measured",20.6,"Measured",12.2,"Measured"
"7674",1983-06-04,0,"Measured",23.3,"Measured",8.9,"Measured"
"7675",1983-06-05,2,"Measured",22.8,"Measured",7.8,"Measured"
"7676",1983-06-06,0,"Measured",19.4,"Measured",7.8,"Measured"
"7677",1983-06-07,0,"Measured",23.3,"Measured",7.8,"Measured"
"7678",1983-06-08,0,"Measured",26.7,"Measured",4.4,"Measured"
"7679",1983-06-09,0,"Measured",26.7,"Measured",10,"Measured"
"7680",1983-06-10,0,"Measured",28.3,"Measured",11.7,"Measured"
"7681",1983-06-11,19.3,"Measured",29.4,"Measured",13.3,"Measured"
"7682",1983-06-12,0.3,"Measured",28.9,"Measured",16.7,"Measured"
"7683",1983-06-13,0,"Measured",29.4,"Measured",16.1,"Measured"
"7684",1983-06-14,4.6,"Measured",29.4,"Measured",11.1,"Measured"
"7685",1983-06-15,0.8,"Measured",26.7,"Measured",13.3,"Measured"
"7686",1983-06-16,0,"Measured",25,"Measured",4.4,"Measured"
"7687",1983-06-17,0,"Measured",23.3,"Measured",9.4,"Measured"
"7688",1983-06-18,0,"Measured",23.3,"Measured",8.9,"Measured"
"7689",1983-06-19,0,"Measured",25.6,"Measured",2.2,"Measured"
"7690",1983-06-20,0,"Measured",26.7,"Measured",12.8,"Measured"
"7691",1983-06-21,0,"Measured",30.6,"Measured",16.1,"Measured"
"7692",1983-06-22,0,"Measured",30.6,"Measured",16.7,"Measured"
"7693",1983-06-23,0,"Measured",31.1,"Measured",20.6,"Measured"
"7694",1983-06-24,0,"Measured",31.1,"Measured",16.1,"Measured"
"7695",1983-06-25,0,"Measured",32.2,"Measured",16.7,"Measured"
"7696",1983-06-26,0,"Measured",32.2,"Measured",20,"Measured"
"7697",1983-06-27,16.5,"Measured",33.3,"Measured",16.1,"Measured"
"7698",1983-06-28,6.4,"Measured",19.4,"Measured",12.8,"Measured"
"7699",1983-06-29,0.5,"Measured",21.7,"Measured",14.4,"Measured"
"7700",1983-06-30,2.5,"Measured",28.3,"Measured",18.3,"Measured"
"7701",1983-07-01,17.3,"Measured",28.3,"Measured",15,"Measured"
"7702",1983-07-02,0,"Measured",27.8,"Measured",18.3,"Measured"
"7703",1983-07-03,0,"Measured",29.4,"Measured",15.6,"Measured"
"7704",1983-07-04,14.7,"Measured",29.4,"Measured",17.8,"Measured"
"7705",1983-07-05,0,"Measured",26.1,"Measured",13.3,"Measured"
"7706",1983-07-06,0,"Measured",22.2,"Measured",7.2,"Measured"
"7707",1983-07-07,0,"Measured",25.6,"Measured",10.6,"Measured"
"7708",1983-07-08,0,"Measured",29.4,"Measured",13.9,"Measured"
"7709",1983-07-09,0,"Measured",31.7,"Measured",15.6,"Measured"
"7710",1983-07-10,0,"Measured",30.6,"Measured",17.2,"Measured"
"7711",1983-07-11,0,"Measured",32.2,"Measured",19.4,"Measured"
"7712",1983-07-12,0,"Measured",32.2,"Measured",15.6,"Measured"
"7713",1983-07-13,0,"Measured",31.1,"Measured",14.4,"Measured"
"7714",1983-07-14,0,"Measured",33.3,"Measured",16.1,"Measured"
"7715",1983-07-15,0,"Measured",32.8,"Measured",20,"Measured"
"7716",1983-07-16,0,"Measured",32.2,"Measured",14.4,"Measured"
"7717",1983-07-17,2.5,"Measured",31.7,"Measured",20.6,"Measured"
"7718",1983-07-18,50.8,"Measured",31.7,"Measured",16.7,"Measured"
"7719",1983-07-19,1,"Measured",32.2,"Measured",19.4,"Measured"
"7720",1983-07-20,23.4,"Measured",32.2,"Measured",17.8,"Measured"
"7721",1983-07-21,0,"Measured",33.9,"Measured",20.6,"Measured"
"7722",1983-07-22,0,"Measured",33.9,"Measured",21.7,"Measured"
"7723",1983-07-23,0,"Measured",31.1,"Measured",24.4,"Measured"
"7724",1983-07-24,0,"Measured",30.6,"Measured",15.6,"Measured"
"7725",1983-07-25,0,"Measured",30.6,"Measured",16.1,"Measured"
"7726",1983-07-26,0,"Measured",27.8,"Measured",13.9,"Measured"
"7727",1983-07-27,0,"Measured",28.9,"Measured",16.1,"Measured"
"7728",1983-07-28,0,"Measured",30,"Measured",22.2,"Measured"
"7729",1983-07-29,3.8,"Measured",29.4,"Measured",20,"Measured"
"7730",1983-07-30,0,"Measured",31.7,"Measured",15.6,"Measured"
"7731",1983-07-31,0,"Measured",31.7,"Measured",18.3,"Measured"
"7732",1983-08-01,0,"Measured",31.7,"Measured",15.6,"Measured"
"7733",1983-08-02,0,"Measured",30,"Measured",14.4,"Measured"
"7734",1983-08-03,5.1,"Measured",30,"Measured",18.9,"Measured"
"7735",1983-08-04,0,"Measured",28.9,"Measured",19.4,"Measured"
"7736",1983-08-05,0,"Measured",27.2,"Measured",14.4,"Measured"
"7737",1983-08-06,0,"Measured",30,"Measured",16.1,"Measured"
"7738",1983-08-07,0.8,"Measured",31.1,"Measured",16.7,"Measured"
"7739",1983-08-08,0,"Measured",31.7,"Measured",18.3,"Measured"
"7740",1983-08-09,0,"Measured",30.6,"Measured",13.9,"Measured"
"7741",1983-08-10,14.2,"Measured",29.4,"Measured",13.3,"Measured"
"7742",1983-08-11,0,"Measured",26.7,"Measured",15,"Measured"
"7743",1983-08-12,0,"Measured",25,"Measured",10,"Measured"
"7744",1983-08-13,0,"Measured",27.8,"Measured",11.7,"Measured"
"7745",1983-08-14,0,"Measured",28.9,"Measured",19.4,"Measured"
"7746",1983-08-15,0,"Measured",30.6,"Measured",17.2,"Measured"
"7747",1983-08-16,0,"Measured",33.9,"Measured",20.6,"Measured"
"7748",1983-08-17,38.4,"Measured",33.9,"Measured",20,"Measured"
"7749",1983-08-18,0,"Measured",28.9,"Measured",19.4,"Measured"
"7750",1983-08-19,0,"Measured",34.4,"Measured",20.6,"Measured"
"7751",1983-08-20,0,"Measured",34.4,"Measured",16.7,"Measured"
"7752",1983-08-21,16.3,"Measured",34.4,"Measured",17.2,"Measured"
"7753",1983-08-22,0.5,"Measured",25,"Measured",18.9,"Measured"
"7754",1983-08-23,0,"Measured",25,"Measured",12.8,"Measured"
"7755",1983-08-24,0,"Measured",28.9,"Measured",11.7,"Measured"
"7756",1983-08-25,19.3,"Measured",27.8,"Measured",19.4,"Measured"
"7757",1983-08-26,18.5,"Measured",27.2,"Measured",18.9,"Measured"
"7758",1983-08-27,0,"Measured",9.4,"Measured",20,"Measured"
"7759",1983-08-28,1.5,"Measured",30.6,"Measured",17.8,"Measured"
"7760",1983-08-29,0,"Measured",30.6,"Measured",16.7,"Measured"
"7761",1983-08-30,0.8,"Measured",30,"Measured",18.3,"Measured"
"7762",1983-08-31,0,"Measured",26.1,"Measured",15.6,"Measured"
"7763",1983-09-01,0,"Measured",27.2,"Measured",11.7,"Measured"
"7764",1983-09-02,0,"Measured",29.4,"Measured",14.4,"Measured"
"7765",1983-09-03,0,"Measured",30,"Measured",16.1,"Measured"
"7766",1983-09-04,0,"Measured",30,"Measured",18.9,"Measured"
"7767",1983-09-05,5.8,"Measured",29.4,"Measured",20,"Measured"
"7768",1983-09-06,10.4,"Measured",22.2,"Measured",13.9,"Measured"
"7769",1983-09-07,0,"Measured",23.9,"Measured",9.4,"Measured"
"7770",1983-09-08,0,"Measured",27.8,"Measured",10.6,"Measured"
"7771",1983-09-09,0,"Measured",31.7,"Measured",20.6,"Measured"
"7772",1983-09-10,11.7,"Measured",31.1,"Measured",15,"Measured"
"7773",1983-09-11,0,"Measured",29.4,"Measured",8.9,"Measured"
"7774",1983-09-12,3.3,"Measured",21.1,"Measured",11.1,"Measured"
"7775",1983-09-13,0,"Measured",17.8,"Measured",6.7,"Measured"
"7776",1983-09-14,0,"Measured",20,"Measured",7.2,"Measured"
"7777",1983-09-15,6.6,"Measured",18.3,"Measured",9.4,"Measured"
"7778",1983-09-16,11.7,"Measured",16.1,"Measured",9.4,"Measured"
"7779",1983-09-17,7.9,"Measured",17.2,"Measured",6.1,"Measured"
"7780",1983-09-18,6.6,"Measured",23.9,"Measured",13.9,"Measured"
"7781",1983-09-19,3.6,"Measured",24.4,"Measured",8.3,"Measured"
"7782",1983-09-20,5.8,"Measured",23.9,"Measured",7.2,"Measured"
"7783",1983-09-21,0,"Measured",9.4,"Measured",2.2,"Measured"
"7784",1983-09-22,0,"Measured",10,"Measured",0.6,"Measured"
"7785",1983-09-23,0,"Measured",12.8,"Measured",0,"Measured"
"7786",1983-09-24,0,"Measured",17.8,"Measured",0.6,"Measured"
"7787",1983-09-25,4.3,"Measured",18.3,"Measured",9.4,"Measured"
"7788",1983-09-26,0,"Measured",18.3,"Measured",12.8,"Measured"
"7789",1983-09-27,0,"Measured",24.4,"Measured",10,"Measured"
"7790",1983-09-28,0,"Measured",26.1,"Measured",10.6,"Measured"
"7791",1983-09-29,0,"Measured",26.7,"Measured",12.2,"Measured"
"7792",1983-09-30,0,"Measured",26.1,"Measured",11.7,"Measured"
"7793",1983-10-01,0,"Measured",25.6,"Measured",8.9,"Measured"
"7794",1983-10-02,0,"Measured",28.3,"Measured",14.4,"Measured"
"7795",1983-10-03,17.8,"Measured",28.3,"Measured",16.7,"Measured"
"7796",1983-10-04,0,"Measured",18.9,"Measured",11.1,"Measured"
"7797",1983-10-05,0,"Measured",19.4,"Measured",10,"Measured"
"7798",1983-10-06,0,"Measured",19.4,"Measured",5.6,"Measured"
"7799",1983-10-07,5.3,"Measured",21.1,"Measured",7.8,"Measured"
"7800",1983-10-08,6.4,"Measured",20,"Measured",7.8,"Measured"
"7801",1983-10-09,0,"Measured",20,"Measured",2.8,"Measured"
"7802",1983-10-10,0,"Measured",13.3,"Measured",2.8,"Measured"
"7803",1983-10-11,0.8,"Measured",21.1,"Measured",7.2,"Measured"
"7804",1983-10-12,43.2,"Measured",20.6,"Measured",3.9,"Measured"
"7805",1983-10-13,0,"Measured",12.8,"Measured",-0.6,"Measured"
"7806",1983-10-14,0,"Measured",12.8,"Measured",0,"Measured"
"7807",1983-10-15,0,"Measured",16.1,"Measured",1.1,"Measured"
"7808",1983-10-16,1.5,"Measured",16.7,"Measured",8.9,"Measured"
"7809",1983-10-17,0,"Measured",14.4,"Measured",2.2,"Measured"
"7810",1983-10-18,0,"Measured",16.1,"Measured",0.6,"Measured"
"7811",1983-10-19,4.8,"Measured",15.6,"Measured",6.1,"Measured"
"7812",1983-10-20,4.8,"Measured",8.9,"Measured",5,"Measured"
"7813",1983-10-21,1,"Measured",9.4,"Measured",3.9,"Measured"
"7814",1983-10-22,4.1,"Measured",9.4,"Measured",3.9,"Measured"
"7815",1983-10-23,2,"Measured",8.9,"Measured",6.7,"Measured"
"7816",1983-10-24,0,"Measured",8.9,"Measured",3.3,"Measured"
"7817",1983-10-25,0.8,"Measured",14.4,"Measured",3.9,"Measured"
"7818",1983-10-26,0,"Measured",12.8,"Measured",2.2,"Measured"
"7819",1983-10-27,0,"Measured",20,"Measured",1.7,"Measured"
"7820",1983-10-28,0,"Measured",20,"Measured",11.1,"Measured"
"7821",1983-10-29,0,"Measured",13.9,"Measured",-0.6,"Measured"
"7822",1983-10-30,0,"Measured",12.8,"Measured",-1.7,"Measured"
"7823",1983-10-31,0,"Measured",11.7,"Measured",0,"Measured"
"7824",1983-11-01,2.3,"Measured",14.4,"Measured",5,"Measured"
"7825",1983-11-02,0,"Measured",16.1,"Measured",9.4,"Measured"
"7826",1983-11-03,0,"Measured",15.6,"Measured",1.7,"Measured"
"7827",1983-11-04,0,"Measured",9.4,"Measured",-2.8,"Measured"
"7828",1983-11-05,0,"Measured",12.8,"Measured",-3.3,"Measured"
"7829",1983-11-06,0,"Measured",10.6,"Measured",1.1,"Measured"
"7830",1983-11-07,0,"Measured",11.7,"Measured",5.6,"Measured"
"7831",1983-11-08,0,"Measured",13.3,"Measured",9.4,"Measured"
"7832",1983-11-09,0,"Measured",12.8,"Measured",6.1,"Measured"
"7833",1983-11-10,16,"Measured",11.1,"Measured",0,"Measured"
"7834",1983-11-11,0,"Measured",1.7,"Measured",-1.7,"Measured"
"7835",1983-11-12,0,"Measured",0.6,"Measured",-7.8,"Measured"
"7836",1983-11-13,0,"Measured",1.7,"Measured",-4.4,"Measured"
"7837",1983-11-14,5.8,"Measured",3.9,"Measured",0.6,"Measured"
"7838",1983-11-15,1.3,"Measured",3.9,"Measured",2.2,"Measured"
"7839",1983-11-16,0,"Measured",5.6,"Measured",0.6,"Measured"
"7840",1983-11-17,0,"Measured",3.9,"Measured",-3.3,"Measured"
"7841",1983-11-18,0,"Measured",7.2,"Measured",-1.1,"Measured"
"7842",1983-11-19,8.1,"Measured",13.3,"Measured",2.2,"Measured"
"7843",1983-11-20,7.1,"Measured",11.7,"Measured",2.8,"Measured"
"7844",1983-11-21,0,"Measured",12.8,"Measured",0,"Measured"
"7845",1983-11-22,0,"Measured",5,"Measured",-1.7,"Measured"
"7846",1983-11-23,8.4,"Measured",15,"Measured",2.2,"Measured"
"7847",1983-11-24,1,"Measured",3.9,"Measured",-5.6,"Measured"
"7848",1983-11-25,0,"Measured",3.3,"Measured",-7.8,"Measured"
"7849",1983-11-26,0,"Measured",1.1,"Measured",-3.9,"Measured"
"7850",1983-11-27,5.8,"Measured",-0.6,"Measured",-2.8,"Measured"
"7851",1983-11-28,20.6,"Measured",-0.6,"Measured",-1.1,"Measured"
"7852",1983-11-29,2.3,"Measured",-1.1,"Measured",-5.6,"Measured"
"7853",1983-11-30,0,"Measured",-5.6,"Measured",-11.1,"Measured"
"7854",1983-12-01,0,"Measured",-6.7,"Measured",-12.8,"Measured"
"7855",1983-12-02,0,"Measured",-2.8,"Measured",-9.4,"Measured"
"7856",1983-12-03,0,"Measured",-3.9,"Measured",-18.3,"Measured"
"7857",1983-12-04,0,"Measured",0,"Measured",-5.6,"Measured"
"7858",1983-12-05,4.8,"Measured",-0.6,"Measured",-2.2,"Measured"
"7859",1983-12-06,2,"Measured",-0.6,"Measured",-7.8,"Measured"
"7860",1983-12-07,0,"Measured",-5.6,"Measured",-16.1,"Measured"
"7861",1983-12-08,0,"Measured",-5.6,"Measured",-12.8,"Measured"
"7862",1983-12-09,4.8,"Measured",-5.6,"Measured",-10,"Measured"
"7863",1983-12-10,0,"Measured",-3.3,"Measured",-6.7,"Measured"
"7864",1983-12-11,13.2,"Measured",1.1,"Measured",-3.9,"Measured"
"7865",1983-12-12,4.6,"Measured",1.1,"Measured",-5,"Measured"
"7866",1983-12-13,0,"Measured",-0.6,"Measured",-6.1,"Measured"
"7867",1983-12-14,9.9,"Measured",0,"Measured",-2.2,"Measured"
"7868",1983-12-15,5.3,"Measured",-1.7,"Measured",-4.4,"Measured"
"7869",1983-12-16,0,"Measured",-4.4,"Measured",-17.8,"Measured"
"7870",1983-12-17,0,"Measured",-11.1,"Measured",-23.9,"Measured"
"7871",1983-12-18,0,"Measured",-12.2,"Measured",-30.6,"Measured"
"7872",1983-12-19,0,"Measured",-23.9,"Measured",-32.2,"Measured"
"7873",1983-12-20,0,"Measured",-13.9,"Measured",-25.6,"Measured"
"7874",1983-12-21,5.6,"Measured",-6.7,"Measured",-16.7,"Measured"
"7875",1983-12-22,7.6,"Measured",-7.8,"Measured",-23.3,"Measured"
"7876",1983-12-23,0,"Measured",-18.3,"Measured",-29.4,"Measured"
"7877",1983-12-24,0,"Measured",-22.2,"Measured",-31.7,"Measured"
"7878",1983-12-25,0,"Measured",-22.2,"Measured",-27.2,"Measured"
"7879",1983-12-26,0,"Measured",-13.3,"Measured",-22.2,"Measured"
"7880",1983-12-27,0,"Measured",-7.2,"Measured",-14.4,"Measured"
"7881",1983-12-28,2.8,"Measured",-7.2,"Measured",-14.4,"Measured"
"7882",1983-12-29,0,"Measured",-13.9,"Measured",-25,"Measured"
"7883",1983-12-30,0,"Measured",-12.2,"Measured",-22.8,"Measured"
"7884",1983-12-31,0,"Measured",-5,"Measured",-16.1,"Measured"
"7885",1984-01-01,3.3,"Measured",-5.6,"Measured",-13.3,"Measured"
"7886",1984-01-02,0,"Measured",-2.8,"Measured",-9.4,"Measured"
"7887",1984-01-03,0,"Measured",1.7,"Measured",-8.9,"Measured"
"7888",1984-01-04,0,"Measured",1.7,"Measured",-5,"Measured"
"7889",1984-01-05,0,"Measured",3.9,"Measured",-5,"Measured"
"7890",1984-01-06,0,"Measured",3.3,"Measured",-3.9,"Measured"
"7891",1984-01-07,0,"Measured",0.6,"Measured",-6.7,"Measured"
"7892",1984-01-08,0,"Measured",-6.1,"Measured",-10,"Measured"
"7893",1984-01-09,8.4,"Measured",-6.7,"Measured",-10.6,"Measured"
"7894",1984-01-10,0,"Measured",-7.2,"Measured",-18.9,"Measured"
"7895",1984-01-11,0,"Measured",-13.3,"Measured",-23.9,"Measured"
"7896",1984-01-12,3.3,"Measured",-6.7,"Measured",-15,"Measured"
"7897",1984-01-13,0,"Measured",-5.6,"Measured",-9.4,"Measured"
"7898",1984-01-14,0,"Measured",-6.7,"Measured",-13.9,"Measured"
"7899",1984-01-15,0,"Measured",-7.8,"Measured",-20,"Measured"
"7900",1984-01-16,0,"Measured",-7.8,"Measured",-18.3,"Measured"
"7901",1984-01-17,0,"Measured",-7.8,"Measured",-21.7,"Measured"
"7902",1984-01-18,0,"Measured",-13.9,"Measured",-27.2,"Measured"
"7903",1984-01-19,0,"Measured",-15,"Measured",-27.8,"Measured"
"7904",1984-01-20,0,"Measured",-15.6,"Measured",-28.9,"Measured"
"7905",1984-01-21,0,"Measured",-13.9,"Measured",-30,"Measured"
"7906",1984-01-22,0,"Measured",-6.7,"Measured",-17.8,"Measured"
"7907",1984-01-23,0,"Measured",-2.2,"Measured",-11.1,"Measured"
"7908",1984-01-24,0,"Measured",0.6,"Measured",-6.1,"Measured"
"7909",1984-01-25,0,"Measured",0.6,"Measured",-5,"Measured"
"7910",1984-01-26,0,"Measured",-0.6,"Measured",-6.7,"Measured"
"7911",1984-01-27,0,"Measured",-1.1,"Measured",-12.8,"Measured"
"7912",1984-01-28,0,"Measured",0.6,"Measured",-14.4,"Measured"
"7913",1984-01-29,2.8,"Measured",-2.2,"Measured",-12.2,"Measured"
"7914",1984-01-30,0,"Measured",-6.1,"Measured",-10,"Measured"
"7915",1984-01-31,0,"Measured",-5.6,"Measured",-16.1,"Measured"
"7916",1984-02-01,0,"Measured",0,"Measured",-10.6,"Measured"
"7917",1984-02-02,0,"Measured",3.3,"Measured",-10.6,"Measured"
"7918",1984-02-03,0,"Measured",2.8,"Measured",-3.9,"Measured"
"7919",1984-02-04,3,"Measured",1.1,"Measured",-5,"Measured"
